Self-collection: an appropriate alternative during the SARS-CoV-2 pandemic	2020-04-11	https://doi.org/10.1101/2020.04.09.20057901
Laboratory diagnosis and monitoring the viral shedding of 2019-nCoV infections	2020-02-12	https://doi.org/10.1101/2020.02.11.20021493
Analysis of epidemiological characteristics of coronavirus 2019 infection and preventive measures in Shenzhen China: a heavy population city	2020-03-03	https://doi.org/10.1101/2020.02.28.20028555
Epidemiological and clinical features of 2019-nCoV acute respiratory disease cases in Chongqing municipality, China: a retrospective, descriptive, multiple-center study	2020-03-03	https://doi.org/10.1101/2020.03.01.20029397
Electrostatic Characteristics of SARS-CoV-2 Spike and Human ACE2 Protein Variations Predict Mutable Binding Efficacy	2020-05-01	https://doi.org/10.1101/2020.04.30.071175
Rapid direct nucleic acid amplification test without RNA extraction for SARS-CoV-2 using a portable PCR thermocycler	2020-04-20	https://doi.org/10.1101/2020.04.17.042366
Variation in Aerosol Production Across Oxygen Delivery Devices in Spontaneously Breathing Human Subjects	2020-04-20	https://doi.org/10.1101/2020.04.15.20066688
Pleiotropic effect of Lactoferrin in the prevention and treatment of COVID-19 infection: in vivo, in silico and in vitro preliminary evidences	2020-08-11	https://doi.org/10.1101/2020.08.11.244996
K18-hACE2 mice develop respiratory disease resembling severe COVID-19	2020-08-11	https://doi.org/10.1101/2020.08.11.246314
Noninvasive respiratory support in acute hypoxemicrespiratory failure associated with COVID-19 and other viralinfections	2020-05-26	https://doi.org/10.1101/2020.05.24.20111013
SARS-CoV-2 infection, disease and transmission in domestic cats	2020-08-04	https://doi.org/10.1101/2020.08.04.235002
Characterization and treatment of SARS-CoV-2 in nasal and bronchial human airway epithelia	2020-04-02	https://doi.org/10.1101/2020.03.31.017889
Comparison of the NeuMoDX, Diasorin Simplexa, Cepheid and Roche CDC SARS-CoV 2 EUA assays using nasopharyngeal/nasal swabs in universal transport media (UTM) and sputum and tracheal aspirates	2020-05-28	https://doi.org/10.1101/2020.05.26.118190
Expression of ACE2 and TMPRSS2 proteins in the upper and lower aerodigestive tracts of rats	2020-05-15	https://doi.org/10.1101/2020.05.14.097204
Traffic-derived particulate matter and angiotensin-converting enzyme 2 expression in human airway epithelial cells	2020-05-15	https://doi.org/10.1101/2020.05.15.097501
Assessment of dispersion of airborne particles of oral/nasal fluid by high flow nasal cannula therapy	2020-05-20	https://doi.org/10.1101/2020.05.14.20102517
Feasibility of non-invasive nitric oxide inhalation in acute hypoxic respiratory failure: potential role during the COVID-19 pandemic	2020-05-20	https://doi.org/10.1101/2020.05.17.20082123
SARS-CoV-2 in-vitro neutralization assay reveals inhibition of virus entry by iota-carrageenan	2020-07-28	https://doi.org/10.1101/2020.07.28.224733
Effect of hydroxychloroquine on SARS-CoV-2 viral load in patients with COVID-19	2020-06-19	https://doi.org/10.1101/2020.06.16.20133066
Rapid Isothermal Amplification and Portable Detection System for SARS-CoV-2	2020-05-21	https://doi.org/10.1101/2020.05.21.108381
Sinus and Anterior Skull Base Surgery during the COVID-19 pandemic: Systematic review, Synthesis and YO-IFOS position.	2020-05-06	https://doi.org/10.1101/2020.05.01.20087304
Comparative Pathogenesis Of COVID-19, MERS And SARS In A Non-Human Primate Model	2020-03-17	https://doi.org/10.1101/2020.03.17.995639
Intranasal Immunization with a Lentiviral Vector Coding for SARS-CoV-2 Spike Protein Confers Vigorous Protection in Pre-Clinical Animal Models	2020-07-21	https://doi.org/10.1101/2020.07.21.214049
NVX-CoV2373 vaccine protects cynomolgus macaque upper and lower airways against SARS-CoV-2 challenge	2020-08-19	https://doi.org/10.1101/2020.08.18.256578
Colorimetric Test for Fast Detection of SARS-CoV-2 in Nasal and Throat Swabs	2020-08-18	https://doi.org/10.1101/2020.08.15.20175489
Abnormal Upregulation of Cardiovascular Disease Biomarker PLA2G7 Induced by Proinflammatory Macrophages in COVID-19 patients	2020-08-18	https://doi.org/10.1101/2020.08.16.20175505
Screening of SARS-CoV-2 among homeless people, asylum seekers and other people living in precarious conditions in Marseille, France, March April 2020.	2020-05-11	https://doi.org/10.1101/2020.05.05.20091934
Spike mutation D614G alters SARS-CoV-2 fitness and neutralization susceptibility	2020-09-02	https://doi.org/10.1101/2020.09.01.278689
Detection of SARS-CoV-2 in Exhaled Breath from COVID-19 Patients Ready for Hospital Discharge	2020-06-02	https://doi.org/10.1101/2020.05.31.20115196
DNA Methylation Architecture of the ACE2 gene in Nasal Cells	2020-08-31	https://doi.org/10.1101/2020.08.25.20182105
Evaluation of symptomatic patient saliva as a sample type for the Abbott ID NOW COVID-19 assay	2020-06-03	https://doi.org/10.1101/2020.06.01.20119198
Placental SARS-CoV-2 in a patient with mild COVID-19 disease	2020-07-14	https://doi.org/10.1101/2020.07.11.20149344
Longitudinal symptom dynamics of COVID-19 infection in primary care	2020-07-14	https://doi.org/10.1101/2020.07.13.20151795
Sensitivity of nasopharyngeal, oropharyngeal and nasal washes specimens for SARS-CoV-2 detection in the setting of sampling device shortage	2020-08-04	https://doi.org/10.1101/2020.08.01.20166397
ROX Index Predicts Intubation in Patients with COVID-19 Pneumonia and Moderate to Severe Hypoxemic Respiratory Failure Receiving High Flow Nasal Therapy.	2020-07-02	https://doi.org/10.1101/2020.06.30.20143867
Predictive value of sudden olfactory loss in the diagnosis of COVID-19	2020-05-03	https://doi.org/10.1101/2020.04.27.20081356
Direct observation of repeated infections with endemic coronaviruses	2020-05-03	https://doi.org/10.1101/2020.04.27.20082032
The Anti-histamine Azelastine, Identified by Computational Drug Repurposing, Inhibits SARS-CoV-2 Infection in Reconstituted Human Nasal Tissue In Vitro	2020-09-15	https://doi.org/10.1101/2020.09.15.296228
Monitoring and predicting viral dynamics in SARS-CoV-2-infected Patients	2020-04-17	https://doi.org/10.1101/2020.04.14.20060491
Serum Mycoplasma Pneumoniae IgG in COVID-19: A Protective Factor	2020-04-17	https://doi.org/10.1101/2020.04.12.20060079
An experimental trial of recombinant human interferon alpha nasal drops to prevent coronavirus disease 2019 in medical staff in an epidemic area	2020-04-17	https://doi.org/10.1101/2020.04.11.20061473
Variation in False Negative Rate of RT-PCR Based SARS-CoV-2 Tests by Time Since Exposure	2020-04-10	https://doi.org/10.1101/2020.04.07.20051474
Systemic and mucosal antibody secretion specific to SARS-CoV-2 during mild versus severe COVID-19	2020-05-23	https://doi.org/10.1101/2020.05.21.108308
Confronting the COVID-19 Pandemic with Systems Biology	2020-04-10	https://doi.org/10.1101/2020.04.06.028712
SARS-CoV-2 is transmitted via contact and via the air between ferrets.	2020-04-17	https://doi.org/10.1101/2020.04.16.044503
Self-Collected Oral Fluid and Nasal Swabs Demonstrate Comparable Sensitivity to Clinician Collected Nasopharyngeal Swabs for Covid-19 Detection	2020-04-15	https://doi.org/10.1101/2020.04.11.20062372
Intradermal-delivered DNA vaccine provides anamnestic protection in a rhesus macaque SARS-CoV-2 challenge model	2020-07-29	https://doi.org/10.1101/2020.07.28.225649
On the molecular mechanism of SARS-CoV-2 retention in the upper respiratory tract	2020-07-29	https://doi.org/10.1101/2020.07.29.227389
Longitudinal COVID-19 Surveillance and Characterization in the Workplace with Public Health and Diagnostic Endpoints	2020-07-28	https://doi.org/10.1101/2020.07.25.20160812
Clinical and Radiological Evaluations of COVID-19 Patients with Anosmia: Preliminary Report.	2020-05-26	https://doi.org/10.1101/2020.05.20.20106633
Hydroxychloroquine alone or in combination with azithromycin to prevent major clinical events in hospitalised patients with coronavirus infection (COVID-19): rationale and design of a randomised, controlled clinical trial	2020-05-26	https://doi.org/10.1101/2020.05.19.20106997
Background mechanisms of olfactory dysfunction in COVID-19: expression of ACE2, TMPRSS2, and Furin in the nose and olfactory bulb in human and mice	2020-05-15	https://doi.org/10.1101/2020.05.15.097352
Massive transient damage of the olfactory epithelium associated with infection of sustentacular cells by SARS-CoV-2 in golden Syrian hamsters	2020-06-16	https://doi.org/10.1101/2020.06.16.151704
Self-reported taste and smell disorders in patients with COVID-19: distinct features in China	2020-06-15	https://doi.org/10.1101/2020.06.12.20128298
Obesity and COVID-19: The role of visceral adipose tissue	2020-05-19	https://doi.org/10.1101/2020.05.14.20101998
Tissue-resident memory CD8 T-cell responses elicited by a single injection of a multi-target COVID-19 vaccine	2020-08-14	https://doi.org/10.1101/2020.08.14.240093
In-Vivo Toxicity Studies and In-Vitro Inactivation of SARS-CoV-2 by Povidone-iodine In-situ Gel Forming Formulations	2020-05-20	https://doi.org/10.1101/2020.05.18.103184
Clinical evaluation of BD Veritor SARS-CoV-2 point-of-care test performance compared to PCR-based testing and versus the Sofia SARS Antigen point-of-care test.	2020-09-03	https://doi.org/10.1101/2020.09.01.20185777
Modelling SARS-CoV-2 Dynamics: Implications for Therapy	2020-03-27	https://doi.org/10.1101/2020.03.23.20040493
Home collection of nasal swabs for detection of influenza in the Household Influenza Vaccine Evaluation Study	2020-03-26	https://doi.org/10.1101/2020.03.24.20042556
Critical Care for Patients with Severe Covid-2019 in Sichuan Province, China: Provincial Cohort Study	2020-03-27	https://doi.org/10.1101/2020.03.22.20041277
Is there an airborne component to the transmission of COVID-19? : a quantitative analysis study	2020-05-25	https://doi.org/10.1101/2020.05.22.20109991
Robust ACE2 protein expression localizes to the motile cilia of the respiratory tract epithelia and is not increased by ACE inhibitors or angiotensin receptor blockers	2020-05-12	https://doi.org/10.1101/2020.05.08.20092866
Performance of the rapid Nucleic Acid Amplification by Abbott ID NOW COVID-19 in nasopharyngeal swabs transported in viral media and dry nasal swabs, in a New York City academic institution	2020-05-12	https://doi.org/10.1101/2020.05.11.089896
Prolonged viral RNA shedding after COVID-19 symptom resolution in older convalescent plasma donors	2020-05-12	https://doi.org/10.1101/2020.05.07.20090621
Iota carrageenan and xylitol inhibit SARS-CoV-2 in Vero cell culture	2020-08-21	https://doi.org/10.1101/2020.08.19.225854
Susceptibility of raccoon dogs for experimental SARS-CoV-2 infection	2020-08-20	https://doi.org/10.1101/2020.08.19.256800
Seroprevalence of SARS-CoV-2 antibodies in children - A prospective multicentre cohort study.	2020-09-02	https://doi.org/10.1101/2020.08.31.20183095
Determinants of SARS-CoV-2 receptor gene expression in upper and lower airways	2020-09-02	https://doi.org/10.1101/2020.08.31.20169946
Bivalent binding of a fully human IgG to the SARS-CoV-2 spike proteins reveals mechanisms of potent neutralization	2020-07-15	https://doi.org/10.1101/2020.07.14.203414
Cold-adapted live attenuated SARS-CoV-2 vaccine completely protects human ACE2 transgenic mice from SARS-CoV-2 infection	2020-08-04	https://doi.org/10.1101/2020.08.04.235689
Antiviral treatment of SARS-CoV-2-infected hamsters reveals a weak effect of favipiravir and a complete lack of effect for hydroxychloroquine	2020-06-19	https://doi.org/10.1101/2020.06.19.159053
Next generation sequencing of SARS-CoV-2 from patient specimens of Nevada reveals occurrence of specific nucleotide variants at high frequency	2020-08-24	https://doi.org/10.1101/2020.08.21.20178863
Confirmed central olfactory system lesions on brain MRI in COVID-19 patients with anosmia: a case-series	2020-07-17	https://doi.org/10.1101/2020.07.08.20148692
Human angiotensin-converting enzyme 2 transgenic mice infected with SARS-CoV-2 develop severe and fatal respiratory disease	2020-07-09	https://doi.org/10.1101/2020.07.09.195230
Compassionate Use of Opaganib For Patients with Severe COVID-19	2020-06-23	https://doi.org/10.1101/2020.06.20.20099010
Role of intermediate care unit admission and non-invasive respiratory support during the COVID-19 pandemic: a retrospective cohort study	2020-07-17	https://doi.org/10.1101/2020.07.17.20155929
The Potential Use of Unprocessed Sample for RT-qPCR Detection of COVID-19 without an RNA Extraction Step	2020-04-08	https://doi.org/10.1101/2020.04.06.028811
SARS-CoV-2 infection in the lungs of human ACE2 transgenic mice causes severe inflammation, immune cell infiltration, and compromised respiratory function	2020-07-10	https://doi.org/10.1101/2020.07.09.196188
Attenuated influenza virions expressing the SARS- CoV-2 receptor-binding domain induce neutralizing antibodies in mice	2020-08-13	https://doi.org/10.1101/2020.08.12.248823
High prevalence of SARS-CoV-2 antibodies in care homes affected by COVID-19; a prospective cohort study in England	2020-08-12	https://doi.org/10.1101/2020.08.10.20171413
Inhibition of SARS-CoV-2 infection (previously 2019-nCoV) by a highly potent pan-coronavirus fusion inhibitor targeting its spike protein that harbors a high capacity to mediate membrane fusion	2020-03-12	https://doi.org/10.1101/2020.03.09.983247
Clinical features of coronavirus disease 2019 (COVID-19) in a cohort of patients with disability due to spinal cord injury	2020-04-24	https://doi.org/10.1101/2020.04.20.20072918
Psychophysical Olfactory Findings of Mild-to-moderate COVID-19 Patients: Preliminary Report.	2020-05-06	https://doi.org/10.1101/2020.05.02.20070581
Susceptibility of domestic swine to experimental infection with SARS-CoV-2	2020-09-10	https://doi.org/10.1101/2020.09.10.288548
A Next Generation Bivalent Human Ad5 COVID-19 Vaccine Delivering Both Spike and Nucleocapsid Antigens Elicits Th1 Dominant CD4+, CD8+ T-cell and Neutralizing Antibody Responses	2020-07-30	https://doi.org/10.1101/2020.07.29.227595
Comparison of two commercial molecular tests and a laboratory-developed modification of the CDC 2019-nCOV RT-PCR assay for the qualitative detection of SARS-CoV-2 from upper respiratory tract specimens	2020-05-06	https://doi.org/10.1101/2020.05.02.20088740
Loss of pH switch unique to SARS-CoV2 supports unfamiliar virus pathology	2020-06-23	https://doi.org/10.1101/2020.06.16.155457
Combined point of care nucleic acid and antibody testing for SARS-CoV-2: a prospective cohort study in suspected moderate to severe COVID-19 disease.	2020-06-18	https://doi.org/10.1101/2020.06.16.20133157
Evaluation of specimen types and saliva stabilization solutions for SARS-CoV-2 testing	2020-06-18	https://doi.org/10.1101/2020.06.16.20133041
Hydroxychloroquine and Azithromycin as a treatment of COVID-19: preliminary results of an open-label non-randomized clinical trial	2020-03-20	https://doi.org/10.1101/2020.03.16.20037135
Evaluation of nasopharyngeal swab collection techniques for nucleic acid recovery and participant experience: recommendations for COVID-19 diagnostics	2020-08-25	https://doi.org/10.1101/2020.08.18.20177592
Experimental infection of cattle with SARS-CoV-2	2020-08-25	https://doi.org/10.1101/2020.08.25.254474
Astodrimer sodium, dendrimer antiviral, inhibits replication of SARS-CoV-2 in vitro	2020-08-21	https://doi.org/10.1101/2020.08.20.260190
SARS-CoV-2 Infections Among Children in the Biospecimens from Respiratory Virus-Exposed Kids (BRAVE Kids) Study	2020-08-21	https://doi.org/10.1101/2020.08.18.20166835
Characterization of Microbial Co-infections in the Respiratory Tract of hospitalized COVID-19 patients	2020-07-05	https://doi.org/10.1101/2020.07.02.20143032
Feasibility of SARS-CoV-2 virus detection from consumer-grade cotton swabs	2020-05-18	https://doi.org/10.1101/2020.05.12.20073577
Analysis of Covid-19 and non-Covid-19 viruses including influenza viruses to see the influence of intensive preventive measures among Japanese	2020-05-22	https://doi.org/10.1101/2020.05.21.20105106
North American deer mice are susceptible to SARS-CoV-2	2020-07-26	https://doi.org/10.1101/2020.07.25.221291
Comparison of SARS-CoV-2 infections among 3 species of non-human primates	2020-04-12	https://doi.org/10.1101/2020.04.08.031807
Evidence of SARS-CoV2 entry protein ACE2 in the human nose and olfactory bulb	2020-07-15	https://doi.org/10.1101/2020.07.15.204602
The S1 protein of SARS-CoV-2 crosses the blood-brain barrier: Kinetics, distribution, mechanisms, and influence of ApoE genotype, sex, and inflammation	2020-07-15	https://doi.org/10.1101/2020.07.15.205229
Antiviral activity of lambda-carrageenan against influenza viruses in mice and severe acute respiratory syndrome coronavirus 2 in vitro	2020-08-24	https://doi.org/10.1101/2020.08.23.255364
In vitro study of BromAc on SARS-CoV-2 spike and envelope proteins shows synergy and disintegration at modest concentrations	2020-09-08	https://doi.org/10.1101/2020.09.07.286906
Features and Functions of Systemic and Mucosal Humoral Immunity Among SARS-CoV-2 Convalescent Individuals	2020-08-06	https://doi.org/10.1101/2020.08.05.20168971
Swab-Seq: A high-throughput platform for massively scaled up SARS-CoV-2 testing	2020-08-06	https://doi.org/10.1101/2020.08.04.20167874
The Outcome Impact of Early vs Late HFNC Oxygen Therapy in Elderly Patients with COVID-19 and ARDS	2020-05-26	https://doi.org/10.1101/2020.05.23.20111450
Using HoloLens™ to reduce staff exposure to aerosol generating procedures during a global pandemic	2020-05-26	https://doi.org/10.1101/2020.05.24.20107193
Use of High Flow Nasal Therapy to Treat Moderate to Severe Hypoxemic Respiratory Failure in COVID-19	2020-05-26	https://doi.org/10.1101/2020.05.22.20109355
Expression of ACE2, TMPRSS2, and CTSL in human airway epithelial cells under physiological and pathological conditions: Implications for SARS-CoV2 infection	2020-08-07	https://doi.org/10.1101/2020.08.06.240796
On COVID-19-safety ranking of seats in intercontinental commercial aircrafts: A preliminary multiphysics computational perspective	2020-08-21	https://doi.org/10.1101/2020.08.17.20176909
SARS-CoV-2 detection in setting of viral swab scarcity: are MRSA swabs and viral swabs equivalent?	2020-05-08	https://doi.org/10.1101/2020.05.04.20084657
Diagnostic Indexes of a Rapid IgG/IgM Combined Antibody Test for SARS-CoV-2	2020-03-30	https://doi.org/10.1101/2020.03.26.20044883
SARS-CoV-2 Infection And Longitudinal Fecal Screening In Malayan Tigers (Panthera tigris jacksoni), Amur Tigers (Panthera tigris altaica), And African Lions (Panthera leo krugeri) At The Bronx Zoo, New York, USA	2020-08-14	https://doi.org/10.1101/2020.08.14.250928
Detecting SARS-CoV-2 at point of care: Preliminary data comparing Loop-mediated isothermal amplification (LAMP) to PCR	2020-04-04	https://doi.org/10.1101/2020.04.01.20047357
Variations in Personal Protective Equipment Preparedness in Intensive Care Units during the COVID-19 Pandemic: A Survey of Asia-Pacific Countries	2020-05-11	https://doi.org/10.1101/2020.05.06.20093724
Rapid and extraction-free detection of SARS-CoV-2 from saliva with colorimetric LAMP	2020-05-11	https://doi.org/10.1101/2020.05.07.20093542
Early Improvement of Acute Respiratory Distress Syndrome in Patients with COVID-19: Insights from the Data of ICU Patients in Chongqing, China	2020-07-16	https://doi.org/10.1101/2020.07.15.20154047
In-house assembled protective devices in laboratory safety against SARS-nCoV-2 in clinical biochemistry laboratory of a COVID dedicated hospital	2020-08-26	https://doi.org/10.1101/2020.08.24.20155713
Heterogeneous expression of the SARS-Coronavirus-2 receptor ACE2 in the human respiratory tract	2020-04-23	https://doi.org/10.1101/2020.04.22.056127
The effect of a national lockdown in response to COVID-19 pandemic on the prevalence of clinical symptoms in the population	2020-05-01	https://doi.org/10.1101/2020.04.27.20076000
Self-Collected Anterior Nasal and Saliva Specimens versus Healthcare Worker-Collected Nasopharyngeal Swabs for the Molecular Detection of SARS-CoV-2	2020-07-19	https://doi.org/10.1101/2020.07.17.20155754
COVID-19 Case Series at UnityPoint Health St. Lukes Hospital in Cedar Rapids, IA	2020-07-19	https://doi.org/10.1101/2020.07.17.20156521
Elevated ACE2 expression in the olfactory neuroepithelium: implications for anosmia and upper respiratory SARS-CoV-2 entry and replication	2020-05-09	https://doi.org/10.1101/2020.05.08.084996
In Vitro Efficacy of Povidone-Iodine Nasal And Oral Antiseptic Preparations Against Severe Acute Respiratory Syndrome-Coronavirus 2 (SARS-CoV-2)	2020-05-26	https://doi.org/10.1101/2020.05.25.20110239
A pilot study to see any Change of the Nasal and Oropharyngeal Microbiota with Prolonged Use of Medical Masks during the COVID-19 Outbreak	2020-08-17	https://doi.org/10.1101/2020.08.15.20175067
SARS-CoV-2 Isolation and Propagation from Turkish COVID-19 patients	2020-04-24	https://doi.org/10.1101/2020.04.23.056309
Laboratory validation of an RNA/DNA hybrid tagmentation based mNGS workflow on SARS-CoV-2 and other respiratory RNA viruses detection	2020-05-14	https://doi.org/10.1101/2020.05.12.20099754
At-home self-collection of saliva, oropharyngeal swabs and dried blood spots for SARS-CoV-2 diagnosis and serology: post-collection acceptability of specimen collection process and patient confidence in specimens	2020-06-12	https://doi.org/10.1101/2020.06.10.20127845
Chest X-Ray Has Poor Diagnostic Accuracy and Prognostic Significance in COVID-19: A Propensity Matched Database Study	2020-07-07	https://doi.org/10.1101/2020.07.07.20147934
Co-occurrence of SARS-CoV-2 and Respiratory Pathogens in the Frail Elderly	2020-06-25	https://doi.org/10.1101/2020.06.24.20138941
COVID-19 experience: first Italian survey on healthcare staff members from a Mother-Child Research hospital using combined molecular and rapid immunoassays test	2020-04-22	https://doi.org/10.1101/2020.04.19.20071563
Pooled testing with replication: a mass testing strategy for the COVID-19 pandemics	2020-05-01	https://doi.org/10.1101/2020.04.27.20076422
Origin of imported SARS-CoV-2 strains in The Gambia identified from Whole Genome Sequences.	2020-04-30	https://doi.org/10.1101/2020.04.30.070771
Viral cultures for COVID-19 infectivity assessment. Systematic review	2020-08-04	https://doi.org/10.1101/2020.08.04.20167932
Search for asymptomatic carriers of SARS-CoV-2 in healthcare workers during the pandemic: a Spanish experience	2020-05-20	https://doi.org/10.1101/2020.05.18.20103283
A comparative study of isothermal nucleic acid amplification methods for SARS-CoV-2 detection at point of care	2020-05-25	https://doi.org/10.1101/2020.05.24.113423
SARS-CoV-2 genomic and quasispecies analyses in cancer patients reveal relaxed intrahost virus evolution	2020-08-26	https://doi.org/10.1101/2020.08.26.267831
Throat wash as a source of SARS-CoV-2 RNA to monitor community spread of COVID-19.	2020-08-01	https://doi.org/10.1101/2020.07.29.20163998
A rapid and sensitive method to detect SARS-CoV-2 virus using targeted-mass spectrometry	2020-07-29	https://doi.org/10.1101/2020.07.27.20161836
Delayed clearance of SARS-CoV2 in male compared to female patients: High ACE2 expression in testes suggests possible existence of gender-specific viral reservoirs	2020-04-17	https://doi.org/10.1101/2020.04.16.20060566
SARS-CoV-2 infection in Health Care Workers in a large public hospital in Madrid, Spain, during March 2020	2020-04-11	https://doi.org/10.1101/2020.04.07.20055723
Isolation and characterization of SARS-CoV-2 from the first US COVID-19 patient	2020-03-03	https://doi.org/10.1101/2020.03.02.972935
SARS-CoV-2 Detection in Different Respiratory Sites: A Systematic Review and Meta-Analysis	2020-05-19	https://doi.org/10.1101/2020.05.14.20102038
SARS-CoV-2 infection in 86 healthcare workers in two Dutch hospitals in March 2020	2020-03-27	https://doi.org/10.1101/2020.03.23.20041913
Asymptomatic cases and limited transmission of SARS-CoV-2 in residents and healthcare workers in three Dutch nursing homes	2020-09-02	https://doi.org/10.1101/2020.08.31.20185033
PAN-INDIA 1000 SARS-CoV-2 RNA Genome Sequencing Reveals Important Insights into the Outbreak	2020-08-03	https://doi.org/10.1101/2020.08.03.233718
Paired nasopharyngeal and deep lung testing for SARS-CoV2 reveals a viral gradient in critically ill patients: a multi-centre study	2020-07-25	https://doi.org/10.1101/2020.07.19.20156869
Assessment of the use and quick preparation of saliva for rapid microbiological diagnosis of COVID-19.	2020-06-29	https://doi.org/10.1101/2020.06.25.172734
SARS-CoV-2 RT-PCR profile in 298 Indian COVID-19 patients : a retrospective observational study	2020-06-20	https://doi.org/10.1101/2020.06.19.20135905
THE USE OF DENATURING SOLUTION AS COLLECTION AND TRANSPORT MEDIA TO IMPROVE SARS-COV-2 RNA DETECTION AND REDUCE INFECTION OF LABORATORY PERSONNEL	2020-06-20	https://doi.org/10.1101/2020.06.18.20134304
COVID-19 in Multiple Sclerosis Patients and Risk Factors for Severe Infection	2020-05-29	https://doi.org/10.1101/2020.05.27.20114827
Duration of Viral Clearance in IDF Soldiers with Mild COVID-19	2020-05-29	https://doi.org/10.1101/2020.05.28.20116145
Phenol-chloroform-based RNA purification for detection of SARS-CoV-2 by RT-qPCR: comparison with automated systems	2020-05-27	https://doi.org/10.1101/2020.05.26.20099440
Prevalence of SARS-CoV-2 infection in previously undiagnosed health care workers at the onset of the U.S. COVID-19 epidemic	2020-04-24	https://doi.org/10.1101/2020.04.20.20072470
Comparison of 12 molecular detection assays for SARS-CoV-2	2020-06-25	https://doi.org/10.1101/2020.06.24.170332
Randomized Re-Opening of Training Facilities during the COVID-19 pandemic	2020-06-24	https://doi.org/10.1101/2020.06.24.20138768
COVID-19 Mortality in Cancer Patients: A Report from a Tertiary Cancer Centre in India	2020-09-15	https://doi.org/10.1101/2020.09.14.20194092
Profiling the positive detection rate of SARS-CoV-2 using polymerase chain reaction in different types of clinical specimens: a systematic review and meta-analysis	2020-06-12	https://doi.org/10.1101/2020.06.11.20128389
A COVID-19 outbreak in a rheumatology department upon the early days of the pandemic	2020-06-08	https://doi.org/10.1101/2020.06.05.20107011
COVID-19 PCR Test Performance For Samples Stored At Ambient Temperature	2020-06-18	https://doi.org/10.1101/2020.06.15.153882
ALTERED MOLECULAR PATHWAYS OBSERVED IN NASO-OROPHARYNGEAL SAMPLES OF SARS-CoV-2 PATIENTS	2020-05-18	https://doi.org/10.1101/2020.05.14.20102558
Head-to-head comparison of four antigen-based rapid detection tests for the diagnosis of SARS-CoV-2 in respiratory samples	2020-05-30	https://doi.org/10.1101/2020.05.27.119255
Detection of SARS-CoV-2 in pets living with COVID-19 owners diagnosed during the COVID-19 lockdown in Spain: A case of an asymptomatic cat with SARS-CoV-2 in Europe	2020-05-21	https://doi.org/10.1101/2020.05.14.20101444
Prevalence of SARS-CoV-2 among high-risk populations in Lom&eacute (Togo) in 2020	2020-08-07	https://doi.org/10.1101/2020.08.07.20163840
SARS-CoV-2 phylogeny during the early outbreak in the Basel area, Switzerland: import and spread dominated by a single B.1 lineage variant (C15324T)	2020-09-05	https://doi.org/10.1101/2020.09.01.20186155
2019 Novel Coronavirus can be detected in urine, blood, anal swabs and oropharyngeal swabs samples	2020-02-25	https://doi.org/10.1101/2020.02.21.20026179
Rapid Detection of Novel Coronavirus (COVID-19) by Reverse Transcription-Loop-Mediated Isothermal Amplification	2020-02-24	https://doi.org/10.1101/2020.02.19.20025155
Epidemiology of SARS-CoV-2 Emergence Amidst Community-Acquired Respiratory Viruses	2020-07-08	https://doi.org/10.1101/2020.07.07.20148163
Rapid Molecular Detection of SARS-CoV-2 (COVID-19) Virus RNA Using Colorimetric LAMP	2020-02-29	https://doi.org/10.1101/2020.02.26.20028373
Clinical features and sexual transmission potential of SARS-CoV-2 infected female patients: a descriptive study in Wuhan, China	2020-02-27	https://doi.org/10.1101/2020.02.26.20028225
Clinical Data on Hospital Environmental Hygiene Monitoring and Medical Staffs Protection during the Coronavirus Disease 2019 Outbreak	2020-02-27	https://doi.org/10.1101/2020.02.25.20028043
Clinical presentation and virological assessment of hospitalized cases of coronavirus disease 2019 in a travel-associated transmission cluster	2020-03-08	https://doi.org/10.1101/2020.03.05.20030502
A preliminary study on serological assay for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in 238 admitted hospital patients	2020-03-08	https://doi.org/10.1101/2020.03.06.20031856
Investigation of pooling strategies using clinical COVID-19 samples for more efficient diagnostic testing	2020-08-14	https://doi.org/10.1101/2020.08.10.20171819
A reverse-transcription loop-mediated isothermal amplification (RT-LAMP) assay for the rapid detection of SARS-CoV-2 within nasopharyngeal and oropharyngeal swabs at Hampshire Hospitals NHS Foundation Trust	2020-07-01	https://doi.org/10.1101/2020.06.30.20142935
Outcomes and Cardiovascular Comorbidities in a Predominantly African-American Population with COVID-19	2020-06-29	https://doi.org/10.1101/2020.06.28.20141929
Comparison of Four Molecular In Vitro Diagnostic Assays for the Detection of SARS-CoV-2 in Nasopharyngeal Specimens	2020-04-22	https://doi.org/10.1101/2020.04.17.20069864
Saliva Sample as a Non-Invasive Specimen for the Diagnosis of Coronavirus Disease-2019 (COVID-19): a Cross-Sectional Study	2020-04-22	https://doi.org/10.1101/2020.04.17.20070045
Saliva is more sensitive for SARS-CoV-2 detection in COVID-19 patients than nasopharyngeal swabs	2020-04-22	https://doi.org/10.1101/2020.04.16.20067835
Comparison of the Accula SARS-CoV-2 Test with a Laboratory-Developed Assay for Detection of SARS-CoV-2 RNA in Clinical Nasopharyngeal Specimens	2020-05-13	https://doi.org/10.1101/2020.05.12.092379
Validation of an extraction-free RT-PCR protocol for detection of SARS-CoV2 RNA	2020-05-01	https://doi.org/10.1101/2020.04.29.20085910
